order_id,order_date,order_month,order_quarter,order_year,customer_id,customer_name_initial,customer_age_group,customer_gender,customer_occupation,customer_segment,customer_since_year,city,state,pincode,tier,platform,device_type,traffic_source,category,subcategory,brand,product_id,product_name_code,unit_price_inr,quantity,discount_percent,discount_amount_inr,selling_price_inr,gst_percent,gst_amount_inr,total_amount_inr,payment_method,emi_months,wallet_name,shipping_method,shipping_cost_inr,delivery_days,order_status,return_flag,return_reason,refund_amount_inr,warehouse,seller_id,seller_rating,product_rating,review_count,wishlist_flag
ORD023632,2023-02-01,Feb,Q1,2023,CUST75788,B.C,45-54,F,Self-Employed,New,2020,Bangalore,Delhi,280997,Tier 1,Amazon India,App-iOS,Organic Search,Beauty & Health,Supplements,Dove,PROD819975,DOV-SUP-217,11157.94,2,49,10934.78,11381.1,5,569.05,11950.15,Buy Now Pay Later,0,,Overnight,0,7,Delivered,0,,0,Mumbai WH,SEL2492,3.7,2.7,1631,0
ORD023633,2023-04-03,Apr,Q2,2023,CUST46863,B.E,35-44,M,Homemaker,Inactive,2019,Pune,Delhi,708983,Tier 1,Amazon India,Desktop,Paid Ad,Books,Fiction,Rupa,PROD296993,RUP-FIC-805,34160.18,4,43,58755.51,77885.21,28,21807.86,99693.07,Credit Card,0,,Express,0,5,Delivered,0,,0,Hyderabad WH,SEL1031,3.1,3.0,780,0
ORD023634,2023-09-21,Sep,Q3,2023,CUST59443,B.G,45-54,F,Student,New,2016,Noida,Kerala,616522,Tier 2,Snapdeal,Mobile,Paid Ad,Automotive,Bike Accessories,Michelin,PROD806733,MIC-BIK-732,22364.92,2,16,7156.77,37573.07,12,4508.77,42081.84,Wallet,0,PhonePe,Overnight,191.19,2,Delivered,0,,0,Bangalore WH,SEL8623,4.1,2.9,796,1
ORD023635,2023-09-21,Sep,Q3,2023,CUST64687,G.B,65+,M,Retired,VIP,2021,Patna,Tamil Nadu,549733,Tier 3,Ajio,App-iOS,Social Media,Automotive,Tools,Vega,PROD275939,VEG-TOO-828,75520.67,2,36,54374.88,96666.46,12,11599.98,108266.44,Buy Now Pay Later,0,,Free Shipping,0,3,Cancelled,0,,0,Hyderabad WH,SEL4881,3.0,4.6,4795,1
ORD023636,2023-04-23,Apr,Q2,2023,CUST75888,N.E,45-54,M,Homemaker,VIP,2018,Bangalore,Andhra Pradesh,574417,Tier 1,Ajio,Desktop,Direct,Furniture,Kids Furniture,HomeTown,PROD344589,HOM-KID-912,39354.6,1,30,11806.38,27548.22,18,4958.68,32506.9,Credit Card,0,,Standard,0,9,Cancelled,0,,0,Delhi WH,SEL5430,4.8,2.6,4832,1
ORD023637,2022-02-03,Feb,Q1,2022,CUST20401,G.G,45-54,F,Student,Inactive,2018,Ahmedabad,Haryana,658342,Tier 1,Meesho,Tablet,Paid Ad,Automotive,Covers,Vega,PROD616236,VEG-COV-178,32508.22,3,40,39009.86,58514.8,18,10532.66,69047.46,Debit Card,0,,Same Day,0,3,Delivered,0,,0,Delhi WH,SEL9989,3.0,4.1,3300,0
ORD023638,2023-09-06,Sep,Q3,2023,CUST25231,C.N,25-34,F,Self-Employed,Premium,2018,Visakhapatnam,Karnataka,258867,Tier 2,JioMart,Desktop,Social Media,Sports,Swimming,Yonex,PROD519974,YON-SWI-614,28650.21,3,14,12033.09,73917.54,5,3695.88,77613.42,Debit Card,0,,Free Shipping,26.62,8,Delivered,0,,0,Chennai WH,SEL3455,3.3,3.7,4188,1
ORD023639,2023-12-16,Dec,Q4,2023,CUST28855,D.I,35-44,M,Student,VIP,2019,Pune,Punjab,624976,Tier 1,JioMart,App-Android,Email,Toys & Games,Remote Control,Playgro,PROD302293,PLA-REM-329,16568.2,5,24,19881.84,62959.16,12,7555.1,70514.26,Net Banking,0,,Free Shipping,0,9,Delivered,0,,0,Mumbai WH,SEL6774,4.5,4.3,2745,0
ORD023640,2023-04-03,Apr,Q2,2023,CUST86966,R.Q,35-44,F,Student,New,2017,Delhi,Punjab,513765,Tier 1,JioMart,App-iOS,Influencer,Electronics,Mobile Phones,OnePlus,PROD658233,ONE-MOB-133,13307.43,4,39,20759.59,32470.13,5,1623.51,34093.64,Debit Card,0,,Free Shipping,0,8,Delivered,0,,0,Chennai WH,SEL6097,3.9,3.9,659,0
ORD023641,2022-04-12,Apr,Q2,2022,CUST81231,P.R,35-44,F,Salaried,Regular,2018,Noida,Maharashtra,420849,Tier 2,Amazon India,App-Android,Referral,Sports,Swimming,Reebok,PROD871114,REE-SWI-790,38491.01,5,19,36566.46,155888.59,5,7794.43,163683.02,Buy Now Pay Later,0,,Same Day,25.44,4,Cancelled,0,,0,Hyderabad WH,SEL9270,4.3,2.8,3744,0
ORD023642,2022-07-20,Jul,Q3,2022,CUST70764,M.E,45-54,F,Business Owner,New,2023,Patna,Gujarat,115485,Tier 3,Snapdeal,Desktop,Direct,Furniture,Kids Furniture,Durian,PROD789953,DUR-KID-700,79661.26,3,40,95593.51,143390.27,18,25810.25,169200.52,UPI,0,,Free Shipping,0,8,Processing,0,,0,Bangalore WH,SEL8182,4.1,2.5,3997,1
ORD023643,2022-07-20,Jul,Q3,2022,CUST22914,N.T,18-24,F,Homemaker,New,2021,Patna,Delhi,694456,Tier 3,JioMart,Mobile,Referral,Sports,Cycling,Nivia,PROD802261,NIV-CYC-298,1417.74,4,41,2325.09,3345.87,18,602.26,3948.13,Cash on Delivery,0,,Same Day,0,7,Delivered,0,,0,Mumbai WH,SEL9606,4.3,4.3,373,1
ORD023644,2023-07-03,Jul,Q3,2023,CUST43065,H.G,18-24,F,Salaried,New,2021,Nagpur,Madhya Pradesh,481573,Tier 2,Myntra,App-iOS,Influencer,Home & Kitchen,Appliances,Bosch,PROD106247,BOS-APP-730,40935.94,1,41,16783.74,24152.2,18,4347.4,28499.6,Cash on Delivery,0,,Overnight,0,2,Delivered,0,,0,Kolkata WH,SEL8290,3.6,3.0,4995,0
ORD023645,2022-04-15,Apr,Q2,2022,CUST22593,C.E,55-64,M,Retired,Premium,2019,Mumbai,Kerala,340724,Tier 1,Snapdeal,Mobile,Paid Ad,Books,Comics,Rupa,PROD481267,RUP-COM-276,64842.01,2,40,51873.61,77810.41,18,14005.87,91816.28,EMI,6,,Same Day,0,6,Delivered,0,,0,Chennai WH,SEL5808,4.4,3.7,1837,1
ORD023646,2023-11-16,Nov,Q4,2023,CUST30777,T.Z,55-64,F,Homemaker,Inactive,2015,Nagpur,Madhya Pradesh,238156,Tier 2,Nykaa,Tablet,Social Media,Sports,Yoga,SG,PROD936074,SG-YOG-782,76104.13,1,31,23592.28,52511.85,28,14703.32,67215.17,Wallet,0,,Express,0,4,Cancelled,0,,0,Mumbai WH,SEL2261,3.6,4.8,2423,0
ORD023647,2022-10-02,Oct,Q4,2022,CUST36806,E.K,45-54,F,Salaried,Regular,2019,Pune,Karnataka,636184,Tier 1,Myntra,Mobile,Social Media,Automotive,Tools,Minda,PROD830264,MIN-TOO-906,37133.24,5,49,90976.44,94689.76,18,17044.16,111733.92,Buy Now Pay Later,0,,Overnight,0,7,Delivered,0,,0,Mumbai WH,SEL2789,4.0,3.9,1279,1
ORD023648,2023-07-18,Jul,Q3,2023,CUST76766,J.N,35-44,F,Retired,Regular,2016,Surat,Rajasthan,738051,Tier 2,Snapdeal,Desktop,Referral,Home & Kitchen,Storage,Prestige,PROD251233,PRE-STO-518,12707.2,1,14,1779.01,10928.19,18,1967.07,12895.26,Credit Card,0,,Same Day,45.12,7,Delivered,0,,0,Kolkata WH,SEL8522,4.6,4.4,2764,0
ORD023649,2023-12-11,Dec,Q4,2023,CUST81575,L.Z,45-54,M,Self-Employed,Premium,2018,Pune,Maharashtra,324417,Tier 1,JioMart,Mobile,Social Media,Books,Biography,Bloomsbury,PROD800596,BLO-BIO-127,43694.79,5,31,67726.92,150747.03,18,27134.47,177881.5,UPI,0,,Same Day,0,10,Shipped,0,,0,Mumbai WH,SEL8444,3.9,3.2,3253,1
ORD023650,2023-07-12,Jul,Q3,2023,CUST96545,C.X,35-44,M,Salaried,New,2020,Ahmedabad,Maharashtra,285103,Tier 1,JioMart,Mobile,Influencer,Beauty & Health,Ayurvedic,Himalaya,PROD758992,HIM-AYU-124,27445.04,5,33,45284.32,91940.88,5,4597.04,96537.92,Credit Card,0,,Standard,0,5,Delivered,0,,0,Hyderabad WH,SEL8152,4.6,5.0,1353,1
ORD023651,2022-07-24,Jul,Q3,2022,CUST89721,V.N,65+,M,Business Owner,Inactive,2020,Indore,Delhi,579432,Tier 2,Flipkart,App-Android,Referral,Fashion,Footwear,Myntra,PROD204541,MYN-FOO-955,11343.08,5,38,21551.85,35163.55,28,9845.79,45009.34,Cash on Delivery,0,,Standard,0,2,Delivered,0,,0,Kolkata WH,SEL2929,3.5,3.4,101,1
ORD023652,2023-09-06,Sep,Q3,2023,CUST56646,P.J,55-64,F,Self-Employed,Premium,2017,Ahmedabad,Andhra Pradesh,123437,Tier 1,Meesho,App-iOS,Organic Search,Toys & Games,Remote Control,Toysrus,PROD206023,TOY-REM-598,34496.49,5,39,67268.16,105214.29,5,5260.71,110475.0,EMI,3,,Same Day,0,3,Processing,0,,0,Chennai WH,SEL1189,4.7,4.4,727,1
ORD023653,2022-01-11,Jan,Q1,2022,CUST82190,P.E,55-64,M,Student,Inactive,2020,Nagpur,Madhya Pradesh,715937,Tier 2,Amazon India,Desktop,Paid Ad,Home & Kitchen,Cookware,IFB,PROD988744,IFB-COO-441,37900.23,2,38,28804.17,46996.29,5,2349.81,49346.1,UPI,0,,Overnight,0,5,Processing,0,,0,Kolkata WH,SEL3603,4.3,2.8,754,0
ORD023654,2022-11-01,Nov,Q4,2022,CUST26144,L.W,18-24,F,Salaried,VIP,2015,Noida,Delhi,761140,Tier 2,JioMart,Desktop,Email,Electronics,Cameras,Samsung,PROD251235,SAM-CAM-908,18240.69,4,27,19699.95,53262.81,28,14913.59,68176.4,Net Banking,0,,Free Shipping,0,6,Processing,0,,0,Hyderabad WH,SEL2561,3.0,3.1,1585,0
ORD023655,2022-09-17,Sep,Q3,2022,CUST78606,E.N,65+,F,Homemaker,VIP,2016,Indore,Telangana,519859,Tier 2,Ajio,Desktop,Social Media,Electronics,Tablets,Realme,PROD804739,REA-TAB-164,54426.92,5,0,0.0,272134.6,12,32656.15,304790.75,EMI,12,,Standard,120.67,5,Shipped,0,,0,Hyderabad WH,SEL3159,4.2,3.3,693,1
ORD023656,2022-08-08,Aug,Q3,2022,CUST75888,Z.G,55-64,F,Salaried,New,2023,Bhopal,Maharashtra,532500,Tier 3,Ajio,Desktop,Paid Ad,Books,Textbooks,Pan Macmillan,PROD668750,PAN-TEX-969,19079.47,3,0,0.0,57238.41,18,10302.91,67541.32,Net Banking,0,,Overnight,78.16,5,Delivered,0,,0,Hyderabad WH,SEL3482,4.1,3.7,2323,1
ORD023657,2022-04-27,Apr,Q2,2022,CUST56314,K.D,35-44,F,Salaried,New,2016,Chandigarh,Bihar,771074,Tier 2,JioMart,Tablet,Organic Search,Home & Kitchen,Bedding,Pigeon,PROD710824,PIG-BED-543,46901.82,5,45,105529.1,128980.0,18,23216.4,152196.4,Net Banking,0,,Standard,0,7,Delivered,0,,0,Kolkata WH,SEL1434,3.6,5.0,4966,0
ORD023658,2022-04-09,Apr,Q2,2022,CUST48377,F.F,18-24,F,Salaried,Premium,2020,Pune,Telangana,468201,Tier 1,Myntra,Tablet,Referral,Fashion,Women Clothing,Myntra,PROD937829,MYN-WOM-524,66981.49,5,15,50236.12,284671.33,28,79707.97,364379.3,Wallet,0,,Express,120.07,6,Delivered,0,,0,Chennai WH,SEL3661,3.5,4.1,2599,1
ORD023659,2023-09-08,Sep,Q3,2023,CUST73783,Y.W,65+,M,Business Owner,VIP,2016,Noida,Karnataka,402897,Tier 2,Myntra,App-iOS,Influencer,Furniture,Kids Furniture,Urban Ladder,PROD508230,URB-KID-279,54534.71,3,4,6544.17,157059.96,18,28270.79,185330.75,Buy Now Pay Later,0,,Express,187.22,3,Delivered,0,,0,Kolkata WH,SEL1869,4.8,3.1,754,1
ORD023660,2023-05-05,May,Q2,2023,CUST22187,I.G,45-54,F,Self-Employed,New,2016,Gurugram,Madhya Pradesh,517090,Tier 2,Ajio,App-Android,Influencer,Grocery,Beverages,Everest,PROD801830,EVE-BEV-493,67009.65,2,38,50927.33,83091.97,18,14956.55,98048.52,EMI,6,,Same Day,0,8,Delivered,0,,0,Bangalore WH,SEL5216,3.7,2.7,3286,0
ORD023661,2023-12-10,Dec,Q4,2023,CUST96688,Q.D,45-54,F,Student,New,2016,Chandigarh,Bihar,490119,Tier 2,Meesho,App-Android,Organic Search,Toys & Games,Dolls,Playgro,PROD704200,PLA-DOL-299,55578.97,1,16,8892.64,46686.33,28,13072.17,59758.5,Credit Card,0,,Overnight,17.28,4,Delivered,0,,0,Delhi WH,SEL7669,3.0,3.4,4645,1
ORD023662,2022-12-21,Dec,Q4,2022,CUST75302,X.X,55-64,F,Student,Premium,2016,Chennai,Maharashtra,780796,Tier 1,Meesho,App-Android,Email,Electronics,Smart Watches,Samsung,PROD199490,SAM-SMA-118,74858.42,4,24,71864.08,227569.6,18,40962.53,268532.13,Credit Card,0,,Overnight,0,3,Delivered,0,,0,Chennai WH,SEL6641,3.4,4.3,2594,1
ORD023663,2023-03-08,Mar,Q1,2023,CUST96614,J.Z,25-34,F,Student,Premium,2016,Ahmedabad,Karnataka,485237,Tier 1,JioMart,Tablet,Referral,Home & Kitchen,Appliances,Hawkins,PROD264681,HAW-APP-667,31290.52,1,32,10012.97,21277.55,12,2553.31,23830.86,EMI,9,,Free Shipping,0,2,Delivered,0,,0,Chennai WH,SEL2271,4.0,2.9,1199,1
ORD023664,2023-08-10,Aug,Q3,2023,CUST65047,U.W,25-34,M,Salaried,New,2018,Nagpur,Madhya Pradesh,183580,Tier 2,Flipkart,App-Android,Influencer,Fashion,Sportswear,Myntra,PROD274196,MYN-SPO-568,62662.94,5,34,106527.0,206787.7,12,24814.52,231602.22,Debit Card,0,,Same Day,0,1,Delivered,0,,0,Hyderabad WH,SEL2467,5.0,4.1,2794,0
ORD023665,2022-02-07,Feb,Q1,2022,CUST33059,N.B,25-34,F,Student,Inactive,2017,Visakhapatnam,Maharashtra,759569,Tier 2,Snapdeal,Desktop,Referral,Grocery,Staples,Everest,PROD141817,EVE-STA-581,9206.76,3,28,7733.68,19886.6,18,3579.59,23466.19,Wallet,0,Amazon Pay,Same Day,0,6,Returned,1,,22845.12,Chennai WH,SEL6281,4.7,4.1,2942,0
ORD023666,2022-07-02,Jul,Q3,2022,CUST22011,Y.X,55-64,M,Homemaker,VIP,2015,Delhi,West Bengal,693738,Tier 1,JioMart,Mobile,Referral,Automotive,Bike Accessories,3M,PROD635819,3M-BIK-389,4682.72,5,24,5619.26,17794.34,18,3202.98,20997.32,EMI,9,,Standard,0,6,Delivered,0,,0,Hyderabad WH,SEL8087,3.4,5.0,3516,0
ORD023667,2022-08-18,Aug,Q3,2022,CUST76228,K.O,55-64,F,Retired,Inactive,2015,Lucknow,Gujarat,317983,Tier 2,Meesho,App-iOS,Direct,Books,Non-Fiction,HarperCollins,PROD117397,HAR-NON-400,10102.94,1,1,101.03,10001.91,28,2800.53,12802.44,Debit Card,0,,Same Day,0.85,9,Shipped,0,,0,Chennai WH,SEL3021,3.7,3.5,834,0
ORD023668,2022-09-27,Sep,Q3,2022,CUST15960,J.S,18-24,F,Retired,Regular,2017,Indore,Gujarat,496822,Tier 2,Nykaa,Desktop,Organic Search,Books,Textbooks,Bloomsbury,PROD512918,BLO-TEX-553,57211.91,3,49,84101.51,87534.22,28,24509.58,112043.8,UPI,0,,Overnight,0,4,Delivered,0,,0,Kolkata WH,SEL8448,3.1,4.0,2839,0
ORD023669,2023-07-19,Jul,Q3,2023,CUST83273,N.X,25-34,M,Retired,Inactive,2019,Lucknow,Tamil Nadu,463667,Tier 2,Flipkart,Tablet,Influencer,Home & Kitchen,Storage,Bosch,PROD353157,BOS-STO-431,9171.39,4,2,733.71,35951.85,18,6471.33,42423.18,Wallet,0,Paytm,Standard,158.24,4,Returned,1,,38509.12,Bangalore WH,SEL7152,3.4,3.5,4173,0
ORD023670,2023-07-07,Jul,Q3,2023,CUST98362,V.L,45-54,F,Homemaker,Inactive,2020,Gurugram,Uttar Pradesh,313937,Tier 2,Myntra,Desktop,Email,Sports,Football,Cosco,PROD722315,COS-FOO-684,59755.67,2,3,3585.34,115926.0,18,20866.68,136792.68,Buy Now Pay Later,0,,Free Shipping,149.01,4,Shipped,0,,0,Mumbai WH,SEL9296,3.7,3.1,2605,0
ORD023671,2023-07-06,Jul,Q3,2023,CUST54093,A.X,45-54,F,Retired,New,2020,Bangalore,Uttar Pradesh,486163,Tier 1,Nykaa,Mobile,Organic Search,Books,Science,Bloomsbury,PROD254491,BLO-SCI-235,59731.95,2,37,44201.64,75262.26,28,21073.43,96335.69,Credit Card,0,,Express,0,3,Shipped,0,,0,Chennai WH,SEL2163,3.5,4.2,3228,0
ORD023672,2023-11-13,Nov,Q4,2023,CUST62669,G.C,65+,F,Business Owner,Premium,2017,Lucknow,Maharashtra,357792,Tier 2,Ajio,Tablet,Organic Search,Books,Textbooks,Pan Macmillan,PROD740277,PAN-TEX-400,41390.51,2,17,14072.77,68708.25,5,3435.41,72143.66,EMI,3,,Free Shipping,103.22,4,Delivered,0,,0,Hyderabad WH,SEL1366,3.5,3.0,2415,0
ORD023673,2023-11-02,Nov,Q4,2023,CUST68269,M.K,55-64,M,Retired,Premium,2023,Surat,Uttar Pradesh,349269,Tier 2,Amazon India,Desktop,Social Media,Electronics,Speakers,LG,PROD589040,LG-SPE-859,1627.54,1,38,618.47,1009.07,18,181.63,1190.7,Debit Card,0,,Free Shipping,0,10,Delivered,0,,0,Hyderabad WH,SEL1048,3.8,3.7,1126,0
ORD023674,2022-07-05,Jul,Q3,2022,CUST69596,G.O,65+,M,Homemaker,Premium,2022,Noida,Bihar,509130,Tier 2,Flipkart,App-Android,Social Media,Furniture,Kids Furniture,Wipro,PROD910129,WIP-KID-615,21067.28,4,48,40449.18,43819.94,12,5258.39,49078.33,Debit Card,0,,Same Day,0,7,Delivered,0,,0,Delhi WH,SEL6035,3.4,2.9,3116,1
ORD023675,2023-09-04,Sep,Q3,2023,CUST28615,A.N,25-34,M,Student,Inactive,2018,Surat,Kerala,620509,Tier 2,JioMart,App-iOS,Social Media,Fashion,Women Clothing,Fabindia,PROD366650,FAB-WOM-110,12033.76,2,43,10349.03,13718.49,18,2469.33,16187.82,Cash on Delivery,0,,Free Shipping,0,2,Delivered,0,,0,Kolkata WH,SEL3439,3.6,3.6,4830,1
ORD023676,2023-07-29,Jul,Q3,2023,CUST35943,P.R,18-24,F,Homemaker,Regular,2022,Noida,Punjab,173593,Tier 2,Snapdeal,App-Android,Paid Ad,Furniture,Beds,Godrej,PROD194515,GOD-BED-398,30469.87,4,48,58502.15,63377.33,18,11407.92,74785.25,Credit Card,0,,Same Day,0,7,Delivered,0,,0,Bangalore WH,SEL8218,3.9,4.3,1423,0
ORD023677,2023-02-19,Feb,Q1,2023,CUST49008,D.J,25-34,F,Student,Regular,2017,Chennai,Telangana,445211,Tier 1,Meesho,App-Android,Direct,Grocery,Spices,Aashirvaad,PROD176660,AAS-SPI-425,39176.01,3,29,34083.13,83444.9,28,23364.57,106809.47,Credit Card,0,,Standard,0,1,Delivered,0,,0,Delhi WH,SEL8431,4.6,3.0,2418,0
ORD023678,2022-03-06,Mar,Q1,2022,CUST50855,O.C,65+,F,Student,VIP,2019,Indore,Andhra Pradesh,685181,Tier 2,Meesho,App-Android,Influencer,Home & Kitchen,Bedding,Pigeon,PROD726175,PIG-BED-582,7226.37,4,37,10695.03,18210.45,12,2185.25,20395.7,Buy Now Pay Later,0,,Free Shipping,0,10,Delivered,0,,0,Kolkata WH,SEL2531,3.5,4.2,390,1
ORD023679,2022-02-10,Feb,Q1,2022,CUST12499,Y.S,25-34,F,Homemaker,Premium,2023,Kolkata,Rajasthan,768803,Tier 1,Nykaa,Mobile,Organic Search,Toys & Games,Remote Control,Playgro,PROD316265,PLA-REM-409,60670.91,2,11,13347.6,107994.22,12,12959.31,120953.53,Net Banking,0,,Express,17.66,6,Shipped,0,,0,Mumbai WH,SEL1176,3.2,3.6,1108,1
ORD023680,2022-03-19,Mar,Q1,2022,CUST49613,V.Y,35-44,F,Self-Employed,Regular,2023,Pune,Kerala,153626,Tier 1,Flipkart,Tablet,Organic Search,Home & Kitchen,Cleaning,Milton,PROD820960,MIL-CLE-468,46139.91,2,35,32297.94,59981.88,28,16794.93,76776.81,EMI,9,,Standard,0,7,Cancelled,0,,0,Bangalore WH,SEL3247,3.5,4.0,23,1
ORD023681,2023-10-12,Oct,Q4,2023,CUST12438,N.F,65+,F,Retired,VIP,2015,Delhi,Madhya Pradesh,448660,Tier 1,Ajio,App-Android,Social Media,Books,Biography,Oxford,PROD639627,OXF-BIO-407,53041.17,1,33,17503.59,35537.58,12,4264.51,39802.09,EMI,12,,Same Day,0,6,Returned,1,Wrong Item,38199.44,Hyderabad WH,SEL5419,4.4,2.6,4766,1
ORD023682,2022-02-10,Feb,Q1,2022,CUST94166,C.Z,18-24,M,Self-Employed,VIP,2021,Delhi,West Bengal,696097,Tier 1,Amazon India,Mobile,Social Media,Books,Textbooks,Bloomsbury,PROD427050,BLO-TEX-500,30028.55,3,22,19818.84,70266.81,5,3513.34,73780.15,Debit Card,0,,Express,0,8,Delivered,0,,0,Hyderabad WH,SEL6630,4.8,4.2,536,1
ORD023683,2022-12-04,Dec,Q4,2022,CUST43045,W.V,35-44,F,Retired,Inactive,2020,Mumbai,Kerala,274918,Tier 1,Myntra,Tablet,Email,Home & Kitchen,Decor,Milton,PROD588640,MIL-DEC-433,31029.81,4,15,18617.89,105501.35,28,29540.38,135041.73,UPI,0,,Overnight,78.7,9,Delivered,0,,0,Bangalore WH,SEL8886,4.5,4.7,545,1
ORD023684,2022-08-23,Aug,Q3,2022,CUST70100,L.T,35-44,F,Self-Employed,VIP,2022,Patna,Maharashtra,358694,Tier 3,Ajio,Desktop,Referral,Sports,Fitness,Decathlon,PROD395541,DEC-FIT-863,79967.12,3,31,74369.42,165531.94,28,46348.94,211880.88,Credit Card,0,,Overnight,0,1,Returned,1,,183501.47,Chennai WH,SEL5487,3.5,4.4,3866,1
ORD023685,2022-12-09,Dec,Q4,2022,CUST62681,E.E,55-64,M,Business Owner,Premium,2021,Ahmedabad,Gujarat,137700,Tier 1,Nykaa,Tablet,Direct,Toys & Games,Outdoor,Hot Wheels,PROD785247,HOT-OUT-221,67398.78,2,43,57962.95,76834.61,12,9220.15,86054.76,Buy Now Pay Later,0,,Free Shipping,0,10,Shipped,0,,0,Chennai WH,SEL3918,4.5,3.4,471,1
ORD023686,2022-04-27,Apr,Q2,2022,CUST77197,L.G,45-54,F,Self-Employed,New,2021,Ahmedabad,Uttar Pradesh,762446,Tier 1,Snapdeal,Mobile,Email,Sports,Cricket,MRF,PROD907478,MRF-CRI-290,75358.58,1,15,11303.79,64054.79,18,11529.86,75584.65,Wallet,0,Amazon Pay,Same Day,36.35,6,Delivered,0,,0,Bangalore WH,SEL8767,4.9,4.9,4063,1
ORD023687,2022-07-26,Jul,Q3,2022,CUST87954,U.A,65+,M,Self-Employed,Inactive,2016,Bangalore,Kerala,584430,Tier 1,JioMart,Tablet,Paid Ad,Grocery,Beverages,Aashirvaad,PROD594810,AAS-BEV-542,10334.37,2,20,4133.75,16534.99,5,826.75,17361.74,Debit Card,0,,Overnight,0,5,Delivered,0,,0,Chennai WH,SEL8508,4.7,3.1,3838,0
ORD023688,2022-03-27,Mar,Q1,2022,CUST23258,X.A,55-64,F,Business Owner,New,2016,Bhopal,Andhra Pradesh,211604,Tier 3,Meesho,Mobile,Social Media,Home & Kitchen,Cleaning,Pigeon,PROD128770,PIG-CLE-387,16515.2,4,48,31709.18,34351.62,5,1717.58,36069.2,Net Banking,0,,Same Day,0,8,Shipped,0,,0,Mumbai WH,SEL1097,4.1,4.5,558,0
ORD023689,2023-10-14,Oct,Q4,2023,CUST36641,U.J,45-54,M,Homemaker,Premium,2023,Kolkata,Delhi,117930,Tier 1,Flipkart,App-Android,Email,Electronics,Speakers,Sony,PROD880995,SON-SPE-403,71219.65,5,1,3560.98,352537.27,28,98710.44,451247.71,Wallet,0,Amazon Pay,Same Day,52.07,7,Delivered,0,,0,Kolkata WH,SEL2831,3.1,3.3,2916,1
ORD023690,2023-01-29,Jan,Q1,2023,CUST70691,X.G,25-34,M,Self-Employed,Premium,2016,Visakhapatnam,Uttar Pradesh,187121,Tier 2,Amazon India,App-Android,Referral,Books,History,Bloomsbury,PROD487756,BLO-HIS-346,3435.49,4,50,6870.98,6870.98,5,343.55,7214.53,UPI,0,,Free Shipping,0,1,Cancelled,0,,0,Chennai WH,SEL7442,4.5,3.9,2072,1
ORD023691,2022-05-18,May,Q2,2022,CUST77781,L.H,35-44,F,Business Owner,VIP,2020,Bhopal,Gujarat,728715,Tier 3,Ajio,App-Android,Direct,Automotive,Covers,Michelin,PROD169332,MIC-COV-348,67172.72,4,24,64485.81,204205.07,28,57177.42,261382.49,UPI,0,,Same Day,0,3,Delivered,0,,0,Chennai WH,SEL5324,4.0,2.5,3714,1
ORD023692,2023-11-13,Nov,Q4,2023,CUST12199,Y.N,55-64,F,Retired,VIP,2019,Kochi,Gujarat,528261,Tier 2,Amazon India,App-Android,Email,Beauty & Health,Personal Care,Nykaa,PROD870624,NYK-PER-208,34936.6,3,6,6288.59,98521.21,12,11822.55,110343.76,Buy Now Pay Later,0,,Overnight,101.3,9,Shipped,0,,0,Mumbai WH,SEL5905,4.0,3.5,3778,1
ORD023693,2022-06-07,Jun,Q2,2022,CUST96860,Y.L,25-34,M,Student,Inactive,2019,Surat,Karnataka,386936,Tier 2,Amazon India,App-iOS,Paid Ad,Beauty & Health,Haircare,Loreal,PROD375816,LOR-HAI-918,48413.49,4,44,85207.74,108446.22,18,19520.32,127966.54,Buy Now Pay Later,0,,Standard,0,10,Delivered,0,,0,Hyderabad WH,SEL7591,4.9,3.8,3013,0
ORD023694,2022-04-29,Apr,Q2,2022,CUST34188,V.L,18-24,F,Student,New,2017,Visakhapatnam,Karnataka,225027,Tier 2,Meesho,Mobile,Referral,Automotive,Lights,Michelin,PROD676080,MIC-LIG-762,46387.47,5,1,2319.37,229617.98,28,64293.03,293911.01,Cash on Delivery,0,,Standard,47.22,2,Delivered,0,,0,Delhi WH,SEL5177,3.1,4.0,4442,0
ORD023695,2022-06-18,Jun,Q2,2022,CUST46737,G.L,25-34,F,Student,Premium,2023,Bhopal,Delhi,398154,Tier 3,JioMart,App-Android,Email,Grocery,Organic,Everest,PROD635366,EVE-ORG-586,54992.86,3,2,3299.57,161679.01,12,19401.48,181080.49,Buy Now Pay Later,0,,Express,147.84,9,Shipped,0,,0,Delhi WH,SEL6021,4.0,3.2,180,0
ORD023696,2023-12-14,Dec,Q4,2023,CUST18592,V.S,35-44,M,Student,New,2022,Lucknow,Gujarat,749490,Tier 2,Flipkart,Tablet,Direct,Sports,Cricket,MRF,PROD910299,MRF-CRI-969,60109.06,5,40,120218.12,180327.18,5,9016.36,189343.54,Wallet,0,Google Pay,Same Day,0,3,Returned,1,Not as Described,170625.81,Mumbai WH,SEL8439,4.2,2.8,2351,1
ORD023697,2023-11-18,Nov,Q4,2023,CUST74128,Y.Q,35-44,F,Business Owner,VIP,2023,Noida,Uttar Pradesh,406608,Tier 2,Ajio,Desktop,Direct,Toys & Games,Video Games,Toysrus,PROD628879,TOY-VID-203,11378.94,5,40,22757.88,34136.82,5,1706.84,35843.66,Net Banking,0,,Free Shipping,0,10,Delivered,0,,0,Kolkata WH,SEL8023,4.7,3.6,1562,1
